RoomID,Inside_temp,Light,Outlook,UV,Outside_temp,Humidity,Datetime,Outside_humidity,Occupancy,Hr_before,Hr_after
sho1,16,Good Light,clear,1,8.6,78.00,1515153395,75.00,Occupied,16,16
sho1,16,Good Light,clear,1,8.5,78.00,1515153707,74.00,Occupied,16,16
sho1,16,Good Light,clear,1,8.4,77.00,1515154013,75.00,Occupied,16,16
sho1,16,Good Light,clear,1,8.4,77.00,1515154328,73.00,Occupied,16,16
sho1,17,Good Light,clear,1,8.5,75.00,1515154691,72.00,Empty,16,17
sho1,17,Good Light,clear,1,8.5,74.00,1515155057,72.00,Empty,16,17
sho1,17,Good Light,partlycloudy,1,8.7,73.00,1515155420,71.00,Empty,16,17
sho1,17,Good Light,partlycloudy,1,8.9,73.00,1515155784,71.00,Empty,16,17
sho1,17,Good Light,partlycloudy,1,9.1,74.00,1515156147,70.00,Empty,16,17
sho1,17,Good Light,partlycloudy,1,9.4,74.00,1515156510,69.00,Empty,16,17
sho1,17,Good Light,partlycloudy,1,9.6,75.00,1515156823,69.00,Occupied,16,17
sho1,17,Good Light,partlycloudy,1,9.4,74.00,1515157143,60.00,Occupied,16,17
sho1,16,Good Light,partlycloudy,1,9.8,76.00,1515157447,68.00,Occupied,16,16
sho1,16,Good Light,partlycloudy,1,9.9,79.00,1515157752,68.00,Occupied,16,16
sho1,16,Good Light,partlycloudy,1,9.8,82.00,1515158115,68.00,Empty,17,16
sho1,15,Good Light,partlycloudy,1,9.8,79.00,1515158478,69.00,Empty,17,15
sho1,15,Good Light,partlycloudy,1,9.7,79.00,1515158791,67.00,Occupied,17,15
sho1,15,Good Light,partlycloudy,1,9.6,78.00,1515159102,69.00,Occupied,17,15
sho1,15,Good Light,partlycloudy,1,9.6,79.00,1515159451,68.00,Occupied,17,15
sho1,15,Good Light,partlycloudy,1,9.5,78.00,1515159755,68.00,Occupied,17,15
sho1,15,Good Light,partlycloudy,1,9.4,79.00,1515160119,69.00,Empty,17,15
sho1,15,Good Light,partlycloudy,1,9.3,81.00,1515160423,72.00,Occupied,17,15
sho1,15,Dark,partlycloudy,1,9.1,78.00,1515160787,73.00,Empty,16,15
sho1,15,Good Light,partlycloudy,1,8.9,78.00,1515161150,70.00,Empty,16,15
sho1,15,Good Light,partlycloudy,1,8.8,78.00,1515161514,71.00,Empty,16,15
sho1,15,Good Light,partlycloudy,1,8.8,78.00,1515161877,71.00,Empty,15,15
sho1,15,Dull,partlycloudy,1,8.8,78.00,1515162240,71.00,Empty,15,15
sho1,15,Dark,partlycloudy,1,8.9,78.00,1515162606,70.00,Empty,15,15
sho1,15,Dark,partlycloudy,1,9,78.00,1515162970,71.00,Empty,15,15
sho1,14,Dark,partlycloudy,1,9,79.00,1515163333,72.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,9,79.00,1515163699,72.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,8.8,79.00,1515164062,75.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,8.6,80.00,1515164429,75.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,8.3,80.00,1515164792,76.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,8,80.00,1515165156,76.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,7.7,80.00,1515165522,76.00,Empty,15,14
sho1,14,Dark,partlycloudy,1,7.5,79.00,1515165886,77.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,7.4,80.00,1515166249,76.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,7.4,80.00,1515166614,77.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,7.4,80.00,1515166982,76.00,Empty,14,14
sho1,14,Dark,partlycloudy,0,7.4,79.00,1515167350,77.00,Empty,14,14
sho1,14,Dark,partlycloudy,0,7.4,79.00,1515167722,77.00,Empty,14,14
sho1,14,Dark,partlycloudy,0,7.4,80.00,1515168105,78.00,Empty,14,14
sho1,14,Dark,rain,0,7.4,79.00,1515168504,79.00,Empty,14,14
sho1,14,Dark,rain,0,7.3,79.00,1515168946,83.00,Empty,14,14
sho1,14,Dark,rain,0,7.1,79.00,1515169463,87.00,Empty,14,14
sho1,14,Dark,rain,0,6.5,79.00,1515170044,90.00,Empty,14,14
sho1,14,Dark,rain,0,6,79.00,1515170598,90.00,Empty,14,14
sho1,14,Dark,rain,0,5.6,79.00,1515171134,92.00,Empty,14,14
sho1,14,Dark,rain,0,5.3,79.00,1515171741,93.00,Empty,14,14
sho1,14,Dark,mostlycloudy,0,5.1,79.00,1515172387,94.00,Empty,14,14
sho1,14,Dark,mostlycloudy,0,4.9,79.00,1515173035,95.00,Empty,14,14
sho1,14,Dark,partlycloudy,0,4.8,79.00,1515173685,95.00,Empty,14,14
sho1,14,Dark,partlycloudy,0,4.6,79.00,1515174323,96.00,Empty,14,14
sho1,14,Dark,rain,0,4.5,79.00,1515174965,96.00,Empty,14,14
sho1,14,Dark,rain,0,4.5,79.00,1515175442,95.00,Empty,14,14
sho1,14,Good Light,rain,0,4.6,79.00,1515175805,95.00,Empty,14,14
sho1,14,Good Light,rain,0,4.7,79.00,1515176168,94.00,Empty,14,14
sho1,14,Good Light,rain,0,4.8,79.00,1515176532,94.00,Empty,14,14
sho1,14,Good Light,rain,0,4.9,79.00,1515176895,94.00,Empty,14,14
sho1,14,Good Light,rain,0,4.9,79.00,1515177258,94.00,Empty,14,14
sho1,14,Good Light,cloudy,0,4.9,79.00,1515177622,94.00,Empty,14,14
sho1,14,Good Light,cloudy,0,4.9,79.00,1515177985,95.00,Empty,14,14
sho1,14,Good Light,cloudy,0,4.9,80.00,1515178291,95.00,Occupied,14,14
sho1,15,Good Light,cloudy,0,4.9,82.00,1515178654,95.00,Empty,14,15
sho1,15,Good Light,cloudy,0,4.9,81.00,1515179017,94.00,Empty,14,15
sho1,16,Good Light,cloudy,0,4.9,81.00,1515179381,95.00,Empty,14,16
sho1,16,Good Light,cloudy,0,4.9,81.00,1515179744,95.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.9,80.00,1515180108,96.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.9,81.00,1515180471,96.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.9,81.00,1515180835,95.00,Empty,14,16
sho1,16,Good Light,partlycloudy,0,5,79.00,1515181198,95.00,Empty,14,16
sho1,17,Good Light,partlycloudy,0,5,77.00,1515181564,95.00,Empty,14,17
sho1,17,Good Light,rain,0,5.1,77.00,1515181927,95.00,Empty,14,17
sho1,17,Good Light,rain,0,5.2,76.00,1515182290,95.00,Empty,15,17
sho1,17,Good Light,rain,0,5.2,76.00,1515182654,95.00,Empty,15,17
sho1,17,Good Light,rain,0,5.3,76.00,1515183017,95.00,Empty,16,17
sho1,16,Good Light,rain,0,5.4,79.00,1515183386,94.00,Empty,16,16
sho1,16,Good Light,mostlycloudy,0,5.5,79.00,1515183749,93.00,Empty,16,16
sho1,16,Good Light,mostlycloudy,0,5.6,81.00,1515184077,93.00,Occupied,16,16
sho1,16,Good Light,rain,0,5.7,81.00,1515184441,94.00,Empty,16,16
sho1,17,Good Light,rain,0,5.7,77.00,1515184745,94.00,Occupied,16,17
sho1,17,Dark,rain,0,5.7,77.00,1515185109,95.00,Empty,17,17
sho1,17,Dark,rain,0,5.3,77.00,1515185475,97.00,Empty,17,17
sho1,17,Dark,rain,0,5.7,78.00,1515185789,95.00,Occupied,17,17
sho1,16,Dark,rain,0,5.5,81.00,1515186154,96.00,Empty,17,16
sho1,16,Dark,mostlycloudy,0,5.4,81.00,1515186519,96.00,Empty,17,16
sho1,16,Dark,mostlycloudy,0,5.2,82.00,1515186887,96.00,Empty,16,16
sho1,16,Dark,mostlycloudy,0,4.9,82.00,1515187213,97.00,Occupied,16,16
sho1,16,Dark,mostlycloudy,0,4.7,82.00,1515187577,97.00,Empty,16,16
sho1,16,Dark,mostlycloudy,0,4.6,83.00,1515187884,97.00,Occupied,16,16
sho1,16,Dark,mostlycloudy,0,4.5,83.00,1515188249,97.00,Empty,17,16
sho1,16,Dark,mostlycloudy,0,4.5,83.00,1515188616,97.00,Empty,17,16
sho1,16,Dark,mostlycloudy,0,4.5,83.00,1515188983,97.00,Empty,17,16
sho1,16,Dark,mostlycloudy,0,4.5,85.00,1515189352,97.00,Empty,17,16
sho1,15,Dark,mostlycloudy,0,4.4,85.00,1515189725,97.00,Empty,16,15
sho1,16,Dark,mostlycloudy,0,4.4,83.00,1515190109,97.00,Empty,16,16
sho1,15,Dark,mostlycloudy,0,4.4,83.00,1515190441,97.00,Occupied,16,15
sho1,15,Dark,mostlycloudy,0,4.4,85.00,1515190816,97.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,2.6,85.00,1515225147,97.00,Empty,16,15
sho1,13,Dark,partlycloudy,0,2.6,87.00,1515225522,97.00,Empty,16,13
sho1,13,Dark,partlycloudy,0,2.5,86.00,1515225890,97.00,Empty,16,13
sho1,13,Dark,partlycloudy,0,2.5,86.00,1515226256,97.00,Empty,16,13
sho1,13,Dark,partlycloudy,0,2.4,86.00,1515226621,97.00,Empty,16,13
sho1,13,Dark,partlycloudy,0,2.4,86.00,1515226986,97.00,Empty,16,13
sho1,13,Dark,partlycloudy,0,2.4,86.00,1515227351,97.00,Empty,15,13
sho1,13,Dark,partlycloudy,0,2.3,87.00,1515227716,97.00,Empty,16,13
sho1,13,Dark,partlycloudy,0,2.3,86.00,1515228080,97.00,Empty,15,13
sho1,13,Dark,partlycloudy,0,2.3,86.00,1515228444,97.00,Empty,15,13
sho1,13,Dark,partlycloudy,0,2.3,86.00,1515228808,97.00,Empty,15,13
sho1,13,Dark,partlycloudy,0,2.4,86.00,1515229172,97.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.4,86.00,1515229536,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.4,87.00,1515229900,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.5,86.00,1515230264,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.5,86.00,1515230627,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.6,86.00,1515230991,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.6,86.00,1515231355,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.6,86.00,1515231718,96.00,Empty,13,13
sho1,13,Dark,partlycloudy,1,2.6,86.00,1515232022,96.00,Occupied,13,13
sho1,13,Dark,partlycloudy,1,2.6,87.00,1515232328,96.00,Occupied,13,13
sho1,13,Dark,partlycloudy,1,2.7,88.00,1515232693,96.00,Empty,13,13
sho1,14,Dark,partlycloudy,1,2.7,84.00,1515233059,96.00,Empty,13,14
sho1,14,Dark,partlycloudy,1,2.7,84.00,1515233422,96.00,Occupied,13,14
sho1,15,Dark,mostlycloudy,1,2.8,81.00,1515233745,96.00,Occupied,13,15
sho1,15,Dark,mostlycloudy,1,2.8,79.00,1515234075,96.00,Occupied,13,15
sho1,15,Dark,mostlycloudy,1,2.8,79.00,1515234378,96.00,Occupied,13,15
sho1,15,Good Light,mostlycloudy,1,2.9,78.00,1515234741,96.00,Empty,13,15
sho1,15,Good Light,mostlycloudy,1,3,79.00,1515235105,96.00,Empty,13,15
sho1,14,Good Light,mostlycloudy,1,3,82.00,1515235468,95.00,Empty,13,14
sho1,14,Good Light,mostlycloudy,1,3.1,83.00,1515235832,95.00,Empty,13,14
sho1,14,Good Light,mostlycloudy,1,3.1,83.00,1515236195,95.00,Empty,13,14
sho1,14,Good Light,mostlycloudy,1,3.1,83.00,1515236559,95.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,1,3.1,83.00,1515236922,95.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,1,3.1,83.00,1515237285,95.00,Empty,15,14
sho1,15,Good Light,mostlycloudy,1,3.6,81.00,1515237649,99.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,0,3.4,78.00,1515238012,98.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,1,3.1,78.00,1515238375,95.00,Empty,15,15
sho1,16,Good Light,mostlycloudy,1,3.2,77.00,1515238741,94.00,Empty,15,16
sho1,16,Good Light,mostlycloudy,1,3.3,77.00,1515239104,94.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,1,3.3,76.00,1515239468,93.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,1,3.4,76.00,1515239831,92.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,1,3.6,76.00,1515240195,92.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,1,3.7,76.00,1515240558,91.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,1,3.8,76.00,1515240921,91.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,1,3.9,77.00,1515241285,91.00,Empty,15,16
sho1,15,Good Light,mostlycloudy,1,4,78.00,1515241649,91.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,1,4.1,78.00,1515242012,91.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,1,4.1,79.00,1515242375,91.00,Empty,16,15
sho1,16,Good Light,mostlycloudy,1,4.1,77.00,1515242739,90.00,Empty,16,16
sho1,16,Good Light,mostlycloudy,1,4.2,76.00,1515243102,90.00,Empty,16,16
sho1,16,Good Light,mostlycloudy,1,4.2,76.00,1515243466,89.00,Empty,16,16
sho1,15,Good Light,mostlycloudy,1,4.2,78.00,1515243829,90.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,1,4.3,78.00,1515244193,90.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,1,4.3,78.00,1515244556,89.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,1,4.4,79.00,1515244920,89.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,1,4.4,79.00,1515245283,89.00,Empty,15,15
sho1,14,Good Light,mostlycloudy,1,4.5,80.00,1515245647,88.00,Empty,15,14
sho1,15,Good Light,mostlycloudy,1,4.6,80.00,1515246010,88.00,Empty,15,15
sho1,14,Good Light,mostlycloudy,1,4.7,81.00,1515246373,88.00,Empty,16,14
sho1,14,Good Light,mostlycloudy,1,4.8,81.00,1515246737,88.00,Empty,16,14
sho1,14,Good Light,mostlycloudy,1,4.8,82.00,1515247100,88.00,Empty,16,14
sho1,14,Good Light,mostlycloudy,1,4.8,82.00,1515247466,87.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,1,4.8,82.00,1515247830,88.00,Empty,15,14
sho1,15,Good Light,partlycloudy,1,4.8,79.00,1515248193,87.00,Empty,15,15
sho1,16,Good Light,mostlycloudy,1,4.8,76.00,1515248557,87.00,Empty,15,16
sho1,15,Good Light,mostlycloudy,1,4.8,76.00,1515248920,87.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,1,4.8,79.00,1515249287,87.00,Empty,14,15
sho1,15,Good Light,mostlycloudy,1,4.8,78.00,1515249650,87.00,Empty,15,15
sho1,14,Good Light,mostlycloudy,1,4.8,81.00,1515250017,87.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,1,4.8,80.00,1515250381,87.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,1,4.9,82.00,1515250744,87.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,1,5.4,82.00,1515251108,78.00,Empty,14,14
sho1,15,Good Light,mostlycloudy,1,4.8,79.00,1515251474,88.00,Empty,14,15
sho1,15,Good Light,mostlycloudy,1,4.8,78.00,1515251837,88.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,1,4.8,77.00,1515252200,88.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,0,4.7,78.00,1515252564,88.00,Empty,15,15
sho1,15,Good Light,mostlycloudy,0,0,77.00,1515252928,99.00,Empty,15,15
sho1,15,Good Light,partlycloudy,0,4.7,77.00,1515253291,89.00,Empty,15,15
sho1,15,Good Light,partlycloudy,0,4.6,78.00,1515253654,89.00,Empty,14,15
sho1,16,Good Light,partlycloudy,0,4.6,76.00,1515254018,89.00,Empty,14,16
sho1,15,Good Light,mostlycloudy,0,4.6,77.00,1515254381,88.00,Empty,14,15
sho1,15,Good Light,mostlycloudy,0,4.6,78.00,1515254747,89.00,Empty,14,15
sho1,15,Good Light,mostlycloudy,0,4.6,78.00,1515255111,89.00,Empty,15,15
sho1,14,Good Light,mostlycloudy,0,4.6,80.00,1515255477,89.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.6,81.00,1515255843,89.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.7,80.00,1515256206,89.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.7,82.00,1515256569,89.00,Empty,15,14
sho1,15,Good Light,mostlycloudy,0,4.7,79.00,1515256933,89.00,Empty,15,15
sho1,14,Good Light,mostlycloudy,0,4.7,79.00,1515257301,89.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.8,80.00,1515257665,88.00,Empty,16,14
sho1,14,Good Light,mostlycloudy,0,4.8,80.00,1515258029,88.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.8,84.00,1515258393,89.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.8,88.00,1515258756,88.00,Empty,15,14
sho1,14,Good Light,mostlycloudy,0,4.8,89.00,1515259120,88.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,0,4.8,89.00,1515259483,88.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,0,4.7,89.00,1515259847,88.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,0,4.7,88.00,1515260210,88.00,Empty,14,14
sho1,14,Good Light,mostlycloudy,0,4.7,88.00,1515260574,88.00,Empty,15,14
sho1,15,Good Light,mostlycloudy,0,4.7,86.00,1515260938,88.00,Empty,14,15
sho1,15,Good Light,mostlycloudy,0,4.7,83.00,1515261301,88.00,Empty,14,15
sho1,16,Good Light,mostlycloudy,0,4.7,81.00,1515261665,88.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.7,79.00,1515262029,88.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.7,78.00,1515262393,88.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.7,78.00,1515262756,88.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.8,78.00,1515263120,88.00,Empty,14,16
sho1,16,Good Light,cloudy,0,4.8,77.00,1515263483,87.00,Empty,14,16
sho1,16,Good Light,mostlycloudy,0,4.9,78.00,1515263847,87.00,Empty,14,16
sho1,17,Good Light,cloudy,0,4.9,75.00,1515264213,87.00,Empty,14,17
sho1,17,Good Light,cloudy,0,5,74.00,1515264576,86.00,Empty,15,17
sho1,17,Good Light,cloudy,0,5.1,75.00,1515264940,86.00,Empty,15,17
sho1,16,Good Light,cloudy,0,5.2,77.00,1515265306,86.00,Empty,16,16
sho1,16,Good Light,cloudy,0,5.3,77.00,1515265669,86.00,Empty,16,16
sho1,16,Good Light,mostlycloudy,0,5.3,78.00,1515266033,86.00,Empty,16,16
sho1,16,Good Light,mostlycloudy,0,5.3,78.00,1515266397,86.00,Empty,16,16
sho1,15,Good Light,mostlycloudy,0,5.3,79.00,1515266761,85.00,Empty,16,15
sho1,15,Good Light,cloudy,0,5.3,79.00,1515267125,86.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,0,5.3,79.00,1515267434,85.00,Occupied,16,15
sho1,15,Good Light,cloudy,0,5.3,78.00,1515267797,85.00,Empty,17,15
sho1,15,Good Light,mostlycloudy,0,5,79.00,1515268161,76.00,Empty,17,15
sho1,15,Good Light,mostlycloudy,0,5.5,80.00,1515268524,73.00,Empty,17,15
sho1,15,Good Light,mostlycloudy,0,5.1,82.00,1515268887,85.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,0,5,82.00,1515269217,85.00,Occupied,16,15
sho1,15,Good Light,mostlycloudy,0,5,83.00,1515269521,84.00,Occupied,16,15
sho1,15,Good Light,mostlycloudy,0,4.9,85.00,1515269887,84.00,Empty,16,15
sho1,15,Good Light,mostlycloudy,0,4.9,85.00,1515270250,84.00,Empty,15,15
sho1,15,Good Light,partlycloudy,0,4.9,85.00,1515270590,84.00,Occupied,15,15
sho1,15,Good Light,mostlycloudy,0,4.8,85.00,1515270953,84.00,Empty,15,15
sho1,16,Good Light,mostlycloudy,0,4.7,82.00,1515271317,84.00,Empty,15,16
sho1,16,Good Light,mostlycloudy,0,4.6,80.00,1515271681,84.00,Empty,15,16
sho1,17,Good Light,mostlycloudy,0,4.5,77.00,1515272047,84.00,Empty,15,17
sho1,17,Good Light,mostlycloudy,0,4.5,76.00,1515272411,84.00,Empty,15,17
sho1,17,Good Light,mostlycloudy,0,4.4,76.00,1515272742,85.00,Occupied,15,17
sho1,17,Good Light,partlycloudy,0,4.4,75.00,1515273105,85.00,Empty,15,17
sho1,16,Good Light,partlycloudy,0,4.3,77.00,1515273469,85.00,Empty,15,16
sho1,16,Good Light,partlycloudy,0,4.3,78.00,1515273773,85.00,Occupied,15,16
sho1,16,Good Light,partlycloudy,0,4.2,78.00,1515274137,85.00,Empty,15,16
sho1,16,Dark,partlycloudy,0,4.2,79.00,1515274444,85.00,Occupied,15,16
sho1,16,Dark,partlycloudy,0,4.1,80.00,1515274790,86.00,Occupied,16,16
sho1,15,Dark,partlycloudy,0,4.1,81.00,1515275107,85.00,Occupied,16,15
sho1,15,Dark,partlycloudy,0,4.1,81.00,1515275414,85.00,Occupied,17,15
sho1,15,Good Light,clear,0,4,82.00,1515275778,86.00,Empty,17,15
sho1,15,Good Light,clear,0,4,81.00,1515276127,86.00,Occupied,17,15
sho1,15,Dark,clear,0,4,81.00,1515276433,86.00,Occupied,17,15
sho1,15,Dark,partlycloudy,0,3.9,81.00,1515276797,86.00,Empty,16,15
sho1,16,Dark,partlycloudy,0,3.9,79.00,1515277102,86.00,Occupied,16,16
sho1,16,Dark,clear,0,3.8,78.00,1515277465,86.00,Empty,16,16
sho1,16,Dark,clear,0,3.8,77.00,1515277829,86.00,Empty,16,16
sho1,16,Dark,clear,0,3.7,77.00,1515278194,85.00,Empty,16,16
sho1,16,Dark,partlycloudy,0,3.7,78.00,1515278518,86.00,Occupied,15,16
sho1,16,Dark,partlycloudy,0,3.7,80.00,1515278882,86.00,Empty,15,16
sho1,16,Dark,partlycloudy,0,3.6,80.00,1515279247,86.00,Empty,15,16
sho1,15,Dark,partlycloudy,0,3.6,81.00,1515279614,85.00,Empty,15,15
sho1,15,Dark,partlycloudy,0,3.6,81.00,1515279981,84.00,Empty,15,15
sho1,15,Dark,partlycloudy,0,3.6,81.00,1515280345,84.00,Empty,15,15
sho1,15,Dark,partlycloudy,0,3.6,81.00,1515280710,83.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,3.6,81.00,1515281074,83.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,3.5,81.00,1515281440,82.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,3.5,81.00,1515281804,82.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,3.5,81.00,1515282168,82.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,3.5,81.00,1515282532,81.00,Empty,16,15
sho1,15,Dark,partlycloudy,0,3.5,81.00,1515282837,82.00,Occupied,16,15
sho1,15,Dark,partlycloudy,0,3.5,81.00,1515283202,82.00,Empty,15,15
sho1,14,Dark,partlycloudy,0,3.5,82.00,1515283509,81.00,Occupied,15,14
sho1,15,Dark,partlycloudy,0,3.5,82.00,1515283873,81.00,Empty,15,15
sho1,15,Dark,mostlycloudy,0,3.4,81.00,1515284237,81.00,Empty,15,15
sho1,15,Dark,mostlycloudy,0,3.4,81.00,1515284601,82.00,Empty,15,15
sho1,15,Dark,partlycloudy,0,3.4,82.00,1515284965,81.00,Empty,15,15
sho1,15,Dark,partlycloudy,0,3.4,82.00,1515285329,81.00,Empty,15,15
sho1,14,Dark,partlycloudy,0,3.3,83.00,1515285694,81.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,3.3,83.00,1515286067,81.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,3.2,82.00,1515286443,82.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,3.1,82.00,1515286858,82.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,3.1,82.00,1515287230,82.00,Empty,14,14
sho1,14,Dark,partlycloudy,0,3,82.00,1515287609,83.00,Empty,15,14
sho1,14,Dark,partlycloudy,0,2.9,82.00,1515287988,82.00,Empty,15,14
sho1,14,Dark,clear,0,2.8,82.00,1515288381,83.00,Empty,15,14
sho1,14,Dark,clear,0,2.8,83.00,1515288759,83.00,Empty,15,14
sho1,14,Dark,clear,0,2.7,82.00,1515289140,83.00,Empty,15,14
sho1,14,Dark,clear,0,2.7,83.00,1515289519,83.00,Empty,14,14
sho1,14,Dark,clear,0,2.7,82.00,1515289888,82.00,Empty,14,14
sho1,14,Dark,clear,0,2.7,82.00,1515290264,82.00,Empty,14,14
sho1,14,Dark,clear,0,2.7,82.00,1515290646,82.00,Empty,14,14
sho1,14,Dark,clear,0,2.7,82.00,1515291026,82.00,Empty,14,14
sho1,14,Dark,clear,0,1.6,83.00,1515305932,84.00,Empty,14,14
sho1,14,Good Light,clear,0,1.5,82.00,1515306295,84.00,Empty,14,14
sho1,12,Good Light,clear,0,1.5,84.00,1515306659,84.00,Empty,14,12
sho1,12,Good Light,clear,0,1.4,84.00,1515307028,84.00,Empty,14,12
sho1,12,Good Light,clear,0,1.3,84.00,1515307391,84.00,Empty,14,12
sho1,12,Good Light,clear,0,1.3,83.00,1515307755,84.00,Empty,14,12
sho1,13,Good Light,clear,0,1.3,82.00,1515308119,84.00,Empty,14,13
sho1,13,Good Light,clear,0,1.3,79.00,1515308485,84.00,Empty,14,13
sho1,14,Good Light,clear,0,1.3,79.00,1515308849,84.00,Empty,14,14
sho1,14,Good Light,clear,0,1.4,77.00,1515309213,84.00,Empty,14,14
sho1,14,Good Light,clear,0,1.4,77.00,1515309576,84.00,Empty,14,14
sho1,14,Good Light,clear,0,1.4,77.00,1515309940,84.00,Empty,14,14
sho1,14,Good Light,clear,0,1.4,77.00,1515310304,84.00,Empty,12,14
sho1,14,Good Light,clear,0,1.4,77.00,1515310668,84.00,Empty,12,14
sho1,14,Good Light,clear,0,1.4,77.00,1515311031,85.00,Empty,12,14
sho1,14,Good Light,clear,0,1.4,78.00,1515311395,84.00,Empty,12,14
sho1,13,Good Light,clear,0,1.5,79.00,1515311759,84.00,Empty,13,13
sho1,13,Good Light,clear,0,1.5,79.00,1515312122,84.00,Empty,13,13
sho1,13,Good Light,clear,0,1.6,79.00,1515312491,84.00,Empty,14,13
sho1,13,Good Light,clear,0,1.6,79.00,1515312855,84.00,Empty,14,13
sho1,13,Good Light,clear,0,1.8,79.00,1515313219,84.00,Empty,14,13
sho1,13,Good Light,clear,0,1.9,79.00,1515313561,84.00,Occupied,14,13
sho1,13,Good Light,clear,0,2,79.00,1515313925,84.00,Empty,14,13
sho1,14,Good Light,clear,0,2.2,77.00,1515314291,84.00,Empty,14,14
sho1,14,Good Light,clear,0,2.3,76.00,1515314655,84.00,Empty,14,14
sho1,15,Good Light,clear,0,2.4,75.00,1515315021,84.00,Empty,14,15
sho1,15,Good Light,clear,0,2.4,75.00,1515315384,84.00,Empty,13,15
sho1,15,Good Light,clear,1,2.5,75.00,1515315748,84.00,Empty,13,15
sho1,15,Good Light,clear,1,2.6,74.00,1515316117,84.00,Empty,13,15
sho1,15,Good Light,partlycloudy,1,2.7,74.00,1515316480,83.00,Empty,13,15
sho1,14,Good Light,partlycloudy,1,2.8,77.00,1515316849,83.00,Empty,13,14
sho1,14,Good Light,partlycloudy,1,2.9,77.00,1515317213,83.00,Empty,13,14
sho1,14,Good Light,partlycloudy,1,3,78.00,1515317579,83.00,Empty,13,14
